filename,regnet_y_800mf,regnet_x_16gf,vgg13,vgg19,ViTB32,EfficientNetV2_l,EfficientNetb2,DenseNet169,regnet_x_800mf,ViTH14,EfficientNetb5,DenseNet121,ViTL16,Inception_v3,MNASNet0_5,vgg16_bn,ConvNeXt_large,MaxVit,wide_resnet101_2,swin_v2_b,shufflenet_v2_x0_5,vgg13_bn,EfficientNetb1,swin_s,EfficientNetb6,swin_t,vgg11_bn,regnet_y_16gf,MNASNet0_75,squeezenet1_0,resnet152,ConvNeXt_small,shufflenet_v2_x1_5,MNASNet1_3,swin_v2_s,ConvNeXt_base,resnext101_32x8d,vgg19_bn,regnet_x_8gf,swin_b,regnet_x_1_6gf,EfficientNetb4,regnet_x_400mf,resnet18,resnext50_32x4d,resnet50,regnet_y_32gf,resnext101_64x4d,EfficientNetb3,EfficientNetV2_m,EfficientNetV2_s,resnet34,MobileNet_v3_large,AlexNet,MobileNet_V2,regnet_y_1_6gf,regnet_y_400mf,swin_v2_t,wide_resnet50_2,shufflenet_v2_x1_0,ConvNeXt_tiny,resnet101,regnet_x_32gf,DenseNet201,vgg16,ViTB16,MNASNet1_0,regnet_x_3_2gf,regnet_y_8gf,EfficientNetb7,squeezenet1_1,regnet_y_128gf,MobileNet_v3_small,DenseNet161,GoogLeNet,EfficientNetb0,regnet_y_3_2gf,vgg11,shufflenet_v2_x2_0,ViTL32
n01440764_7752.JPEG,5.767,3.225,0.382,0.38,10.119,6.384,8.845,4.612,0.866,0.643,1.265,3.844,10.837,11.513,0.249,1.164,0.674,6.068,3.196,2.893,0.361,1.938,6.487,2.163,10.058,0.998,0.472,9.764,0.906,0.338,3.712,1.143,1.352,1.285,2.727,3.763,2.95,1.885,3.178,4.006,2.03,6.397,1.626,0.466,3.639,3.011,8.948,2.348,8.722,6.929,8.932,2.407,4.187,0.824,1.3,6.558,5.85,1.666,2.854,0.986,0.241,4.316,3.55,4.352,0.496,0.288,1.105,3.388,9.26,6.731,0.307,5.138,0.528,2.128,4.67,1.358,7.163,0.307,0.711,5.502
n01440764_7754.JPEG,9.396,4.579,0.911,4.088,10.071,7.311,11.475,6.478,0.527,0.361,8.077,5.132,11.06,3.276,0.565,4.785,7.981,9.252,2.643,5.545,0.84,4.608,6.879,7.98,11.441,4.663,3.05,10.329,0.824,0.366,3.253,5.873,1.185,0.408,3.715,6.258,1.918,5.487,4.087,8.507,1.841,9.282,0.473,1.233,3.786,2.193,7.139,1.775,10.225,8.766,9.973,3.781,8.447,1.253,1.451,8.952,5.637,4.873,2.607,1.024,3.932,4.222,3.524,4.728,3.137,0.587,0.473,3.506,10.436,8.495,0.477,7.325,4.818,5.089,1.105,10.143,9.765,0.449,2.228,5.246
n01440764_7772.JPEG,6.39,5.582,1.14,1.173,6.95,5.106,8.122,9.826,2.873,2.864,11.094,8.156,7.981,11.513,0.676,1.155,2.469,7.174,7.146,6.271,3.577,1.44,7.043,5.73,10.216,5.307,1.11,7.325,2.243,5.973,7.234,2.039,2.356,2.849,1.409,3.508,4.883,1.79,7.535,4.441,4.235,8.706,3.304,2.13,7.273,4.604,6.404,5.303,9.644,6.358,8.445,2.255,6.116,5.417,3.581,8.418,7.482,5.47,4.637,2.998,1.122,6.626,4.822,8.642,1.091,0.857,4.261,6.355,8.299,9.316,5.272,4.785,2.786,8.835,3.953,5.175,7.556,1.014,2.522,5.221
n01440764_7774.JPEG,8.419,7.453,3.294,1.09,10.006,9.99,9.93,11.512,4.17,0.593,9.591,11.512,10.287,11.513,2.28,8.438,8.384,8.604,7.254,4.886,0.873,8.56,9.617,7.3,11.696,5.6,6.21,10.216,3.606,0.839,8.722,8.315,4.413,4.514,6.001,8.759,7.234,5.811,8.31,8.119,4.082,11.116,5.12,4.101,9.104,6.186,11.79,6.373,10.718,8.72,9.681,10.69,6.781,0.887,5.104,7.949,5.187,6.887,6.205,6.183,8.239,8.554,6.328,11.512,3.186,0.699,5.636,8.233,10.477,10.26,0.719,6.62,4.492,10.016,10.762,7.348,7.256,1.015,1.002,11.002
n01440764_7778.JPEG,3.092,2.218,1.099,0.94,4.544,4.19,6.36,2.5,0.93,0.31,8.12,4.332,7.329,11.512,0.672,0.935,2.47,5.909,2.258,3.535,0.287,1.309,3.636,0.685,9.086,2.085,0.836,5.692,1.367,0.166,1.93,2.821,1.359,1.145,3.284,3.432,1.757,2.712,2.854,3.287,1.187,6.425,1.01,0.86,2.8,1.643,3.916,1.676,4.285,6.954,5.982,1.692,2.536,2.474,1.443,3.97,1.376,2.648,2.61,3.148,1.416,1.592,1.357,1.693,0.607,0.21,1.305,3.127,5.928,5.759,0.972,5.493,1.111,1.592,5.496,2.429,6.388,0.659,4.416,4.128
n01440764_7786.JPEG,9.575,2.899,6.356,7.854,9.486,8.54,10.752,5.859,0.971,0.395,11.012,7.102,10.254,11.513,2.747,9.832,5.247,8.228,4.025,5.312,0.409,9.214,10.847,5.467,11.98,4.837,6.808,11.092,2.786,0.484,3.771,2.149,3.178,2.609,4.652,4.938,3.18,11.511,2.718,4.927,2.144,8.533,2.019,6.537,4.133,3.513,11.086,2.605,9.055,7.94,9.39,6.552,10.65,8.74,3.804,7.783,5.979,6.633,3.807,4.78,0.359,3.106,3.73,4.555,11.343,0.7,5.7,2.494,10.639,11.425,0.443,7.539,11.511,4.922,10.183,10.509,9.782,6.392,2.709,6.864
n01440764_7787.JPEG,9.237,5.446,6.418,5.353,8.748,7.974,11.289,7.358,2.387,2.661,11.391,8.085,11.07,11.513,1.274,4.515,0.637,2.274,5.553,4.866,0.972,3.83,9.743,0.533,7.309,4.767,5.181,11.161,2.39,0.702,5.123,4.109,3.347,3.14,4.516,7.181,5.792,7.474,6.297,3.477,4.027,9.952,3.874,2.59,6.676,5.283,10.762,4.748,11.401,8.509,9.926,3.979,9.416,0.701,2.707,8.174,8.256,7.883,4.971,4.201,3.21,6.301,6.784,6.671,5.394,4.109,4.999,5.297,10.68,5.739,0.903,8.677,3.883,8.19,9.046,9.179,9.951,2.005,5.291,7.028
n01440764_7792.JPEG,3.04,1.612,0.465,0.365,7.142,5.882,3.649,0.553,0.174,2.768,1.328,0.4,10.744,7.682,0.149,0.282,1.278,7.16,1.24,0.651,0.368,0.529,1.4,0.4,5.718,2.05,0.45,7.718,0.117,0.379,1.163,3.853,0.048,0.058,0.336,3.801,0.632,0.316,1.689,1.432,0.366,7.22,0.04,0.173,1.411,0.218,9.395,0.719,8.491,8.879,8.228,0.311,3.931,0.528,0.318,7.309,4.459,0.628,0.462,0.114,0.108,1.358,0.725,0.062,0.133,0.598,0.221,0.681,5.96,0.988,0.293,7.738,0.949,0.513,0.498,1.292,8.13,0.335,0.546,6.021
n01440764_78.JPEG,0.567,0.112,0.278,0.22,3.75,0.827,0.944,0.865,0.232,0.761,0.59,0.137,1.031,1.608,0.236,0.569,0.392,0.584,0.167,0.402,0.421,0.662,0.589,0.491,0.397,0.385,0.158,0.422,0.309,1.051,0.295,0.755,0.259,0.161,0.507,0.408,0.187,0.348,0.357,0.741,0.35,0.468,0.227,0.17,0.319,0.246,1.043,0.143,0.396,0.21,0.387,0.272,0.495,0.768,0.113,0.576,0.368,0.485,0.264,0.376,0.395,0.2,0.279,0.171,0.384,0.369,0.63,0.211,0.248,0.315,0.455,2.711,1.007,0.491,0.45,0.491,0.594,0.242,1.521,0.818
n01440764_7807.JPEG,8.601,4.628,0.329,4.9,3.085,1.226,7.876,5.147,1.992,0.853,3.998,9.159,11.036,11.512,0.294,0.368,1.721,7.264,4.381,3.861,0.653,1.01,6.692,5.054,4.8,4.76,0.594,11.233,1.029,0.344,4.39,5.076,2.472,0.959,4.184,6.282,3.696,1.126,6.574,6.795,2.876,10.681,1.357,0.358,5.212,4.752,5.535,3.467,9.479,8.888,9.294,2.903,5.534,1.539,3.373,7.07,7.745,5.467,5.008,1.271,1.622,4.435,6.168,6.481,0.279,0.558,0.027,4.041,9.597,1.2,0.413,0.631,1.485,9.054,2.766,5.352,9.363,0.419,3.491,1.1
n01440764_7819.JPEG,7.508,10.712,3.644,3.382,8.086,9.723,7.595,11.512,5.663,1.259,7.162,10.517,9.437,7.804,0.152,6.804,4.109,8.514,10.715,7.419,0.715,4.299,8.161,8.824,11.163,8.481,1.802,10.73,5.939,2.778,10.351,6.608,7.025,5.799,6.438,8.283,8.974,7.779,9.334,6.002,5.379,12.19,5.287,4.12,10.6,8.205,6.393,8.241,10.98,8.097,8.982,8.993,6.659,0.544,4.467,7.739,6.631,8.184,6.634,0.612,7.869,9.795,10.453,10.407,4.152,1.092,3.849,10.16,10.149,10.257,0.55,6.097,0.909,11.512,4.481,4.976,9.209,1.18,8.885,6.525
n01440764_7820.JPEG,7.229,11.274,3.846,7.613,7.243,6.851,4.856,11.512,4.082,1.435,10.006,11.512,10.164,11.513,1.544,1.885,1.045,7.92,9.969,5.165,0.389,5.491,7.629,7.914,12.249,8.638,3.278,11.305,2.011,0.494,10.987,5.33,3.245,4.76,6.403,5.182,8.098,2.276,11.032,8.665,5.693,5.655,5.195,1.217,9.422,7.498,9.989,7.713,9.659,5.247,7.749,2.653,7.627,0.815,4.11,7.691,8.89,8.284,8.899,1.681,7.25,11.231,10.788,11.512,2.474,2.379,1.28,10.888,10.463,11.432,1.161,8.623,1.899,10.329,7.483,2.743,8.92,2.667,4.28,5.459
n01440764_7846.JPEG,8.573,4.187,3.58,2.903,8.303,8.836,10.122,5.193,1.27,0.28,11.462,5.946,10.98,11.513,0.519,5.562,8.661,5.072,3.62,8.235,0.255,6.009,8.472,7.666,10.035,6.361,3.883,10.135,1.063,0.217,3.742,5.839,1.748,1.249,6.235,6.46,2.473,6.012,3.927,7.857,2.097,8.332,1.652,3.344,3.546,4.062,11.195,2.137,9.376,8.809,9.659,4.006,5.917,0.524,1.39,8.903,8.154,6.654,3.634,3.25,2.765,4.501,4.202,3.395,4.904,0.32,3.38,3.37,10.598,10.917,0.162,9.272,8.155,5.593,10.508,7.23,9.699,3.306,0.38,6.064
n01440764_7857.JPEG,4.528,6.97,2.153,6.689,7.693,7.762,7.192,11.512,4.194,0.656,11.131,11.512,10.377,11.513,0.484,5.904,2.229,6.655,7.261,5.408,0.965,1.829,6.628,1.155,10.562,5.918,4.326,10.942,2.958,0.568,7.317,3.479,3.881,3.256,5.58,4.211,7.346,5.303,6.788,5.003,5.949,6.043,3.154,0.772,9.535,5.402,9.959,6.712,8.345,8.007,7.338,9.705,6.331,4.169,3.232,5.491,7.066,4.668,6.37,1.201,2.63,8.871,6.644,9.182,1.24,0.167,1.547,7.315,10.558,9.99,1.466,4.871,2.373,7.092,8.753,3.919,6.78,0.975,0.85,5.412
n01440764_7859.JPEG,4.281,8.706,0.828,1.303,3.892,0.941,1.701,1.424,3.93,1.241,0.619,0.363,1.446,7.934,0.377,3.36,4.958,6.375,2.046,2.138,0.437,0.822,3.541,2.803,2.083,2.021,3.761,3.859,1.03,0.289,1.65,3.074,0.767,1.641,1.926,1.648,4.033,0.974,5.743,2.377,0.899,5.817,2.796,0.773,2.01,1.803,0.68,4.228,5.239,3.218,3.176,2.346,0.412,0.267,1.913,5.814,1.325,2.248,1.484,1.875,3.423,5.834,4.541,2.403,1.13,2.522,1.117,1.07,1.908,0.917,3.981,1.15,0.62,1.082,0.502,1.374,3.521,6.073,1.125,1.842
n01440764_7876.JPEG,4.495,2.776,0.518,0.311,8.208,4.426,6.379,4.564,1.392,0.445,8.121,2.582,8.61,6.306,0.489,1.314,2.192,4.623,1.857,2.112,0.277,0.827,5.501,0.295,8.34,0.643,0.424,6.414,0.652,0.629,2.337,0.859,1.861,1.921,2.17,4.174,2.336,1.56,2.573,0.989,1.363,4.504,1.393,0.23,2.705,3.047,5.98,1.865,5.482,3.157,6.812,0.605,3.1,0.651,1.503,5.184,5.374,1.955,2.821,0.324,0.1,2.541,2.595,2.836,0.389,0.153,0.652,2.964,6.576,4.474,1.01,4.721,2.333,4.276,3.411,1.005,6.582,0.407,1.257,4.854
n01440764_7877.JPEG,8.43,2.15,0.337,0.117,5.948,6.948,7.962,3.439,0.32,0.754,5.784,7.408,10.791,11.513,0.647,3.666,9.769,9.084,3.36,5.937,1.649,0.291,8.45,4.619,5.69,4.624,0.806,11.097,0.363,0.579,2.397,6.661,1.844,2.112,5.657,8.064,2.38,2.564,3.563,5.484,1.116,8.583,0.675,1.605,2.161,1.951,9.231,2.081,9.593,8.896,8.509,3.186,8.179,0.711,0.94,9.296,6.356,4.023,2.15,0.806,0.664,2.323,3.352,3.624,0.332,0.27,0.95,1.626,9.962,2.037,0.305,2.025,10.606,3.324,1.364,5.472,9.728,0.149,0.154,6.325
n01440764_7889.JPEG,7.546,2.503,0.439,1.625,8.577,11.019,8.808,5.436,0.546,1.396,4.82,4.203,10.79,11.513,0.109,1.709,3.738,8.99,2.572,4.043,0.145,3.099,9.381,2.564,9.671,2.214,0.828,9.105,0.379,0.27,2.447,0.62,0.499,1.053,2.121,4.847,2.513,3.385,2.993,3.654,1.71,7.489,1.323,0.559,2.431,1.989,7.518,2.02,8.164,9.235,8.762,3.822,7.157,0.408,1.059,8.197,7.546,3.185,2.86,0.707,0.107,2.628,3.699,4.127,1.3,0.753,2.057,1.691,9.265,7.066,0.928,6.462,4.71,5.383,1.293,5.715,8.349,0.298,3.439,3.592
n01440764_7897.JPEG,9.153,10.92,2.853,3.398,8.796,8.264,7.152,11.512,5.653,0.99,7.405,11.512,11.178,11.513,0.724,6.241,3.01,8.195,11.031,3.317,0.184,3.177,10.61,6.359,11.021,7.722,2.011,11.127,3.576,0.649,9.477,6.781,5.999,5.903,8.08,8.87,7.878,11.505,10.408,5.485,6.73,11.902,5.26,1.034,10.602,8.699,11.294,7.775,11.5,8.559,9.131,5.11,7.582,1.324,5.876,7.921,5.401,9.125,8.594,3.543,8.373,11.125,11.172,11.513,7.107,1.036,2.97,10.861,11.23,5.929,0.262,7.909,6.348,11.512,5.366,7.612,9.571,1.108,1.223,5.542
n01440764_7908.JPEG,7.654,4.704,4.926,2.738,10.336,8.494,9.537,8.298,1.149,0.56,10.011,7.475,11.154,11.513,0.555,6.129,4.975,6.786,3.767,2.01,4.528,6.483,9.449,5.685,11.651,4.932,3.703,9.625,1.823,0.095,4.24,6.34,1.565,3.633,5.557,7.497,4.149,5.977,5.257,7.377,2.807,8.415,2.049,0.685,4.566,3.53,7.3,3.589,9.788,7.894,9.009,2.588,9.138,3.74,2.787,7.524,6.963,4.893,4.303,1.091,2.698,4.852,5.304,3.799,3.939,0.688,0.649,3.551,7.993,9.502,0.554,4.297,7.381,6.451,7.192,6.447,8.438,2.982,4.621,5.24
n01440764_7913.JPEG,8.054,10.355,9.259,6.433,7.846,7.775,8.89,11.512,5.374,0.483,9.365,11.513,10.777,11.513,5.757,11.513,3.697,6.768,9.557,6.557,0.969,14.195,10.63,6.562,10.456,7.438,12.335,11.131,3.6,0.852,10.79,4.853,4.847,5.352,4.205,7.833,7.347,11.513,10.156,3.82,5.578,11.328,6.024,6.001,9.719,7.922,9.295,6.894,9.462,8.679,9.725,7.169,9.833,3.366,5.129,8.777,7.828,6.335,7.258,11.512,6.198,10.782,10.716,11.512,11.512,0.766,11.512,10.618,11.185,10.029,1.591,7.393,7.456,11.512,5.727,7.021,8.947,9.583,5.655,6.333
n01440764_7922.JPEG,8.325,9.449,1.053,0.946,5.621,9.029,9.237,6.633,4.137,1.28,7.815,8.143,9.699,0.723,0.097,0.548,3.577,8.487,9.928,7.398,0.244,1.042,9.136,1.898,4.561,0.613,1.066,10.408,1.558,0.223,10.072,6.548,2.611,3.018,6.534,5.206,7.498,0.903,10.049,3.012,5.323,12.376,1.381,0.464,7.605,6.926,10.608,7.472,11.396,8.461,8.96,0.376,0.811,0.624,2.234,9.053,2.164,6.916,7.05,0.59,6.683,11.199,8.172,10.898,0.977,1.397,1.238,9.895,10.252,1.118,0.722,3.647,0.475,10.204,4.861,3.919,9.425,1.128,1.102,8.707
n01440764_7926.JPEG,3.203,4.472,0.804,0.248,5.181,5.468,0.255,0.267,0.288,0.434,3.094,0.411,10.12,7.386,0.563,0.358,9.598,7.587,5.167,6.046,2.26,0.597,2.404,3.144,0.645,0.764,0.485,8.673,0.455,0.461,3.79,7.172,0.245,0.14,4.977,8.981,5.645,0.395,4.627,4.088,0.353,7.193,0.545,0.275,5.137,3.788,0.893,4.152,3.374,5.615,6.548,2.489,1.334,0.234,0.647,5.231,0.383,0.432,2.966,2.773,4.736,4.286,4.439,0.722,1.564,0.404,0.202,3.806,8.291,1.76,0.736,1.201,0.583,0.448,0.728,0.935,6.667,0.523,0.058,5.877
n01440764_7929.JPEG,5.426,3.737,1.224,1.263,9.212,4.595,7.701,4.659,0.962,1.2,9.379,5.704,5.25,11.513,0.649,4.513,6.317,8.484,3.716,4.785,2.44,1.482,7.043,3.705,10.473,4.038,1.714,7.316,1.817,0.832,4.791,3.205,2.113,2.353,3.701,5.121,3.558,2.696,3.372,5.856,2.794,6.755,1.642,2.302,5.059,3.072,4.937,2.58,8.559,6.975,7.777,1.334,5.785,3.327,2.364,7.273,4.945,4.506,3.791,1.153,1.021,4.246,2.871,3.69,1.527,0.414,1.187,3.748,6.432,10.279,2.705,5.09,1.384,3.866,6.342,4.845,6.955,1.782,2.356,8.159
n01440764_7943.JPEG,6.897,3.497,0.758,0.778,9.664,4.446,3.586,4.625,0.884,0.506,0.707,5.815,11.155,11.243,0.767,0.509,5.782,8.867,2.819,5.619,1.304,0.213,8.145,2.007,2.61,1.904,1.064,11.218,1.295,0.947,4.237,3.347,4.13,2.924,5.072,7.906,3.601,0.23,5.536,3.725,3.581,9.846,2.444,2.047,5.302,2.612,0.777,4.529,10.08,8.043,8.831,0.519,7.264,1.136,3.422,8.899,7.786,4.943,1.618,0.389,1.551,2.283,3.72,4.694,0.702,0.593,0.558,2.969,9.919,3.496,0.374,0.566,1.241,4.744,2.87,4.468,9.823,0.455,2.234,2.746
n01440764_7946.JPEG,8.225,11.455,1.284,3.309,8.07,6.897,9.217,11.512,7.023,0.335,9.626,9.746,10.861,11.513,4.249,3.432,1.829,6.964,9.788,8.877,0.291,4.04,9.188,7.519,11.304,6.275,4.438,8.25,5.642,3.639,10.374,7.098,6.422,2.127,8.467,7.308,7.881,2.223,11.492,6.109,6.906,7.335,6.103,1.211,10.493,8.068,2.372,9.128,8.21,6.692,6.949,2.275,2.719,0.81,4.728,5.515,7.179,8.692,8.801,1.278,8.418,11.468,11.482,11.512,3.045,0.237,0.466,11.387,9.829,8.03,1.09,7.072,0.218,11.513,0.438,3.312,8.403,1.466,2.096,5.187
n01440764_7950.JPEG,8.44,5.151,8.595,8.249,10.529,9.247,10.196,11.512,3.565,0.273,11.424,11.512,10.848,11.513,1.063,8.41,5.688,8.989,6.789,4.85,1.323,9.294,9.367,6.188,12.84,7.348,5.97,10.367,4.441,0.512,7.488,6.953,4.28,4.288,5.497,7.733,6.045,11.511,7.284,6.479,5.314,11.412,3.701,7.335,9.112,6.82,8.414,5.812,10.587,9.06,9.899,10.821,9.984,1.72,5.491,8.644,7.746,7.354,6.222,6.298,7.479,7.641,3.973,11.508,8.403,1.147,7.399,7.497,10.544,11.453,1.374,7.943,7.864,11.511,7.691,8.233,9.38,5.607,0.669,6.37
n01440764_7963.JPEG,9.252,11.489,5.439,3.803,7.774,9.669,9.82,11.513,8.623,0.291,11.127,11.512,10.179,11.513,2.231,7.498,1.686,7.348,11.492,9.815,5.518,6.491,12.03,10.484,10.691,5.599,7.527,11.141,5.224,0.289,11.496,7.829,10.234,9.33,9.233,7.248,9.851,4.136,11.493,5.309,10.073,10.682,7.17,5.102,11.495,10.855,10.796,10.821,12.496,8.638,10.322,11.513,7.664,1.327,7.017,8.309,7.678,9.225,10.582,5.252,7.932,11.494,11.492,11.513,3.958,3.055,8.557,11.49,11.202,11.131,5.984,7.985,8.229,11.513,8.668,10.172,9.51,6.1,11.19,8.36
n01440764_7967.JPEG,9.065,6.924,1.97,1.252,10.703,7.774,10.924,8.856,2.908,0.282,11.343,7.221,10.475,11.513,0.759,6.272,3.172,8.123,6.706,4.9,0.544,3.686,10.304,2.233,7.574,4.927,1.251,10.045,4.59,0.763,6.309,3.694,4.448,4.618,2.778,6.403,5.709,6.721,6.719,4.962,4.101,11.127,2.801,3.193,8.065,5.334,7.767,5.282,10.724,8.027,9.555,1.396,7.09,4.038,4.992,8.627,7.869,5.497,5.818,5.779,4.113,6.33,7.138,5.115,2.008,1.054,2.794,5.682,10.397,9.252,0.39,3.788,2.658,7.079,5.796,8.836,10.19,0.412,0.639,5.145
n01440764_7982.JPEG,1.388,0.455,0.323,0.775,11.35,8.923,0.961,0.623,0.198,2.508,3.9,0.473,11.225,11.513,0.247,0.695,3.842,9.014,0.48,4.358,0.38,0.179,1.812,2.672,5.656,1.032,0.466,5.514,0.119,0.594,0.284,1.004,0.267,0.595,3.621,1.928,0.461,0.29,0.368,3.363,0.285,4.453,0.133,0.857,0.544,0.278,8.613,0.418,3.644,8.573,7.311,1.013,1.386,1.077,0.115,3.721,2.621,1.862,0.403,0.68,0.397,0.276,0.457,0.447,1.3,1.975,0.201,0.28,4.062,5.954,0.643,6.874,1.463,1.722,7.319,0.563,4.152,0.268,0.359,6.947
n01440764_7985.JPEG,8.214,8.558,7.243,4.97,8.458,7.335,11.183,11.459,5.993,1.478,11.396,11.512,10.756,11.513,1.173,8.259,8.184,9.4,8.7,6.893,1.026,7.176,10.352,8.692,12.254,9.36,5.219,11.128,3.49,0.291,8.728,5.621,4.225,4.83,7.845,4.951,7.281,2.943,9.52,7.907,5.841,7.354,4.269,2.065,9.478,7.325,10.74,7.458,12.928,7.937,10.15,6.109,8.225,0.847,5.854,8.481,7.032,7.232,7.217,1.048,6.009,8.567,7.845,11.51,8.244,2.271,3.138,8.786,10.715,10.71,1.238,9.229,6.07,7.149,9.809,5.903,9.386,5.424,6.852,8.228
n01440764_7988.JPEG,8.572,11.459,2.785,0.855,5.969,7.166,5.527,11.512,8.227,3.063,11.386,11.512,10.815,11.513,1.534,4.384,1.398,7.701,11.475,9.197,0.667,3.133,10.231,4.837,11.451,6.491,1.903,11.077,6.966,1.385,11.477,8.108,7.398,6.991,8.911,7.443,11.285,6.81,11.502,2.5,9.791,12.443,7.694,1.576,15.324,10.245,6.363,12.968,12.478,6.689,9.239,0.947,7.357,1.373,4.411,8.508,7.572,8.951,10.994,1.196,9.328,11.497,11.453,11.513,0.714,0.656,1.964,11.493,10.942,9.017,2.155,8.076,0.291,11.508,8.599,5.33,9.586,0.968,2.937,7.09
n01440764_8003.JPEG,7.104,1.837,0.679,1.068,8.879,8.436,9.897,4.614,0.507,0.449,11.459,3.868,11.075,11.513,0.131,1.524,5.173,4.741,1.484,3.717,0.305,3.52,8.637,2.818,10.96,2.258,0.824,9.601,0.367,0.322,1.291,3.458,0.9,0.248,2.43,4.203,1.161,2.444,1.576,3.413,1.139,7.039,0.992,0.784,2.022,1.271,8.998,0.672,8.673,7.377,8.323,1.768,4.808,0.402,0.965,7.024,6.596,3.415,1.869,0.987,0.17,1.474,2.064,2.499,1.895,0.271,0.172,1.321,8.391,8.658,0.113,6.217,1.909,3.517,9.14,5.898,8.026,0.459,1.954,6.6
n01440764_8012.JPEG,6.636,5.974,7.709,1.082,6.788,2.854,9.925,6.804,3.023,1.162,9.66,4.016,6.139,11.513,0.955,5.502,5.996,6.476,6.293,5.871,1.082,2.052,8.304,6.592,8.811,5.624,8.197,7.616,3.361,1.154,6.889,5.827,5.085,3.5,4.861,7.361,5.696,6.706,7.893,7.921,3.466,9.518,3.56,0.729,7.255,4.691,8.252,5.48,8.125,7.866,7.228,3.554,8.141,1.025,1.89,7.754,6.049,6.246,6.452,1.654,5.011,6.477,5.879,9.337,4.989,0.333,0.974,6.565,7.551,10.315,1.848,4.946,6.869,5.943,5.645,7.793,6.73,2.69,1.207,5.918
n01440764_8013.JPEG,1.815,1.29,0.14,0.492,5.099,5.756,0.765,1.975,0.276,1.001,6.923,0.735,10.256,11.511,0.381,0.488,5.419,7.593,1.611,4.299,0.169,0.606,3.379,2.351,6.415,1.27,0.72,7.352,0.043,0.543,1.015,3.255,0.169,0.285,4.177,6.252,1.024,0.655,0.686,3.429,0.484,4.445,0.322,0.509,1.295,0.783,7.788,0.421,3.552,8.352,7.54,0.323,0.684,4.667,0.358,3.746,3.547,2.461,1.015,0.362,0.041,0.91,1.661,0.649,0.162,0.891,0.37,0.7,4.772,4.448,0.672,5.263,3.101,1.905,5.966,0.844,4.963,0.579,0.321,2.221
n01440764_8030.JPEG,9.563,3.645,2.101,3.408,7.414,6.544,9.295,3.932,0.962,0.33,11.46,4.972,10.608,11.513,0.611,6.035,8.033,7.621,4.144,6.877,0.352,8.28,9.137,7.648,11.609,5.866,4.039,11.212,0.501,0.376,3.755,6.695,0.831,0.801,5.636,8.045,2.54,4.696,4.459,8.357,1.431,8.327,1.051,1.331,3.132,3.047,10.396,2,9.132,8.786,9.29,3.975,8.178,1.191,1.598,8.825,6.55,5.105,2.469,0.619,4.221,4.107,4.131,1.445,2.825,0.371,2.144,3.312,10.264,8.699,0.108,3.146,7.359,3.743,6.864,5.119,9.548,2.513,0.867,5.626
n01440764_8045.JPEG,8.208,8.687,9.45,11.206,6.86,8.405,9.813,10.426,3.149,0.497,10.796,11.511,10.21,11.513,3.646,10.596,3.352,5.438,6.951,4.418,6.124,12.419,10.312,6.51,11.646,6.363,10.508,11.218,3.719,0.426,8.474,3.293,4.573,3.782,4.445,4.457,6.243,11.512,8.11,5.23,4.278,8.761,2.281,5.792,8.115,4.805,10.168,7.118,11.296,6.83,10.3,8.564,9.595,2.64,4.11,7.312,8.088,8.304,5.397,9.087,2.685,8.529,8.537,9.193,8.959,0.736,10.854,6.947,10.668,11.374,3.953,7.047,11.512,9.295,9.483,11.441,9.422,10.686,4.362,5.868
n01440764_8052.JPEG,2.353,0.283,0.653,0.238,4.565,5.768,0.304,0.269,0.195,1.431,4.744,0.189,11.315,0.444,0.152,0.316,9.37,9.703,0.109,0.562,0.947,0.903,0.726,0.076,0.849,0.158,0.345,3.712,0.159,0.112,0.081,0.154,0.307,0.34,0.556,0.663,0.332,0.231,0.243,0.361,0.252,1.624,0.176,0.392,0.171,0.132,7.552,0.131,2.208,8.073,6.025,0.417,0.543,1.441,0.11,4.161,1.492,0.369,0.214,2,0.153,0.122,0.372,0.19,0.18,0.504,0.391,0.119,3.609,1.296,0.299,1.293,0.343,0.333,0.419,0.985,4.154,0.253,0.069,1.954
n01440764_8057.JPEG,0.199,0.395,0.381,0.196,7.304,4.503,0.528,1.016,0.113,1.57,2.575,0.277,9.732,11.512,0.935,0.17,7.969,7.828,0.088,3.47,0.342,0.415,0.621,0.642,2.996,1.281,0.253,3.136,0.084,0.127,0.202,0.447,0.197,0.564,1.568,0.556,0.095,0.186,0.265,0.974,0.166,3.744,0.528,0.583,0.238,0.215,3.533,0.266,2.059,5.41,3.327,0.34,0.285,0.697,0.208,0.897,0.676,0.816,0.163,0.428,0.228,0.089,0.275,1.071,0.535,0.547,1.31,0.339,1.703,1.721,0.138,4.409,1.144,0.388,5.04,0.662,4.038,0.145,0.197,6.199
